ClaimID,ScheduleNumber,ClaimNumber,DateFiled,CreditorName,TotalCurrentClaimAmount,DebtorName
5289917,  ,3971,06/29/2023,Name on file," $142,371.00",FTX Trading Ltd.
5289918,  ,3972,06/29/2023,Name on file," $3,000.00",FTX Trading Ltd.
5289910,  ,3964,06/29/2023,Name on file," $2,000.00",FTX Trading Ltd.
5289929,  ,3983,06/30/2023,Name on file, $0.00,FTX Trading Ltd.
5289923,  ,3977,06/28/2023,Name on file," $1,636.55",FTX Trading Ltd.
5289924,  ,3978,06/28/2023,Name on file, $0.00,FTX Trading Ltd.
5289965,  ,4015,06/28/2023,Name on file, $460.33,FTX Trading Ltd.
5289967,  ,4016,06/28/2023,Name on file," $3,213.46",FTX Trading Ltd.
5289963,  ,4013,06/29/2023,Name on file," $1,221.41",FTX Trading Ltd.
5289973,  ,4022,06/29/2023,Name on file, $521.00,FTX Trading Ltd.
5289974,  ,4023,06/29/2023,Name on file," $2,800.00",FTX Trading Ltd.
5289975,  ,4024,06/29/2023,Name on file, $90.00,FTX Trading Ltd.
5289976,  ,4025,06/29/2023,Name on file," $12,080.93",FTX Trading Ltd.
5289957,  ,4007,06/26/2023,Name on file," $5,564.87",FTX Trading Ltd.
5289997,  ,4042,06/29/2023,Name on file," $90,591.00",FTX Trading Ltd.
5289998,  ,4043,06/28/2023,Name on file, $0.00,FTX Trading Ltd.
5289989,  ,4036,06/28/2023,Name on file," $140,000.00",FTX Trading Ltd.
6850293, 6850293,58551,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6833158, 6833158,58552,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6820943, 6820943,58553,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
8625336,  ,58554,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
7009498, 7009498,58555,09/22/2023,Name on file, $0.00,Quoine Pte Ltd
6222430, 6222430,58556,09/22/2023,Name on file, $0.00,FTX EU Ltd.
6829194, 6829194,58557,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6834152, 6834152,58558,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6297221, 6297221,58559,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
5988503, 5988503,58560,09/22/2023,Name on file, $0.00,West Realm Shires Services Inc.
6825181, 6825181,58561,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6783925, 6783925,58562,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6533344, 6533344,58563,09/22/2023,Name on file, $0.00,West Realm Shires Services Inc.
6237623, 6237623,58564,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
6847629, 6847629,58565,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
7051864, 7051864,58566,09/22/2023,Name on file, $0.00,FTX EU Ltd.
5849306, 5849306,58567,09/22/2023,Name on file, $0.00,FTX Trading Ltd.
7037542, 7037542,41305,08/18/2023,Name on file, $0.00,FTX EU Ltd.
7865741, 7865741,41306,08/18/2023,Name on file, $0.00,FTX EU Ltd.
8606968,  ,41307,08/18/2023,Name on file, $0.00,FTX Trading Ltd.
8606969,  ,41308,08/18/2023,Name on file, $0.00,FTX Trading Ltd.
6796266, 6796266,41309,08/18/2023,Name on file, $0.00,FTX Trading Ltd.
8606971,  ,41310,08/18/2023,Name on file, $0.00,FTX EU Ltd.
6839282, 6839282,41311,08/18/2023,Name on file, $0.00,FTX Trading Ltd.
7265891, 7265891,41312,08/18/2023,Name on file, $0.00,FTX Trading Ltd.
6598087, 6598087,41313,08/18/2023,Name on file, $0.00,FTX EU Ltd.
6831979, 6831979,41314,08/18/2023,Name on file, $0.00,FTX Trading Ltd.
6797382, 6797382,41315,08/18/2023,Name on file, $0.00,FTX Trading Ltd.
7040360, 7040360,41316,08/18/2023,Name on file, $0.00,Quoine Pte Ltd
7052250, 7052250,41317,08/18/2023,Name on file, $0.00,FTX EU Ltd.
6761396, 6761396,41318,08/18/2023,Name on file, $0.00,FTX Trading Ltd.
6533539, 6533539,41319,08/18/2023,Name on file, $0.00,FTX Trading Ltd.
6828289, 6828289,41320,08/18/2023,Name on file, $0.00,FTX Trading Ltd.
7042896, 7042896,41321,08/18/2023,Name on file, $0.00,FTX EU Ltd.
6924560, 6924560,41322,08/18/2023,Name on file, $0.00,FTX EU Ltd.
6797950, 6797950,41323,08/18/2023,Name on file, $0.00,FTX Trading Ltd.
5728104, 5728104,41324,08/18/2023,Name on file, $0.00,FTX Trading Ltd.
8595516,  ,31186,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8595517,  ,31187,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8595518,  ,31188,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8595519,  ,31189,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8595520,  ,31190,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8595521,  ,31191,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8595522,  ,31192,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8595523,  ,31193,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8595524,  ,31194,08/01/2023,Name on file, $0.00,West Realm Shires Services Inc.
8595525,  ,31195,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8595526,  ,31196,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
8595527,  ,31197,08/01/2023,Name on file, $0.00,FTX Trading Ltd.
